pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.271757 0.052878 -0.271757
-0.359158 0.045728 -0.359158
-0.439375 0.045756 -0.439375
-0.506748 0.052802 -0.506748
-0.560907 0.063344 -0.560907
-0.629902 0.064121 -0.629902
-0.658510 0.063044 -0.658510
-0.640838 0.062274 -0.640838
-0.668284 0.051386 -0.668284
-0.687996 0.044117 -0.687996
-0.705405 0.044140 -0.705405
-0.720082 0.051454 -0.720082
-0.733878 0.062460 -0.733878
-0.789061 0.063476 -0.789061
-0.786998 0.064056 -0.786998
-0.784410 0.059225 -0.784410
-0.756530 0.054039 -0.756530
-0.726370 0.047188 -0.726370
-0.689451 0.047436 -0.689451
-0.642433 0.054858 -0.642433
-0.621856 0.061423 -0.621856
-0.579946 0.066920 -0.579946
-0.524650 0.067662 -0.524650
-0.445497 0.063695 -0.445497
-0.391664 0.054090 -0.391664
-0.302744 0.047384 -0.302744
-0.204517 0.047887 -0.204517
-0.099610 0.055680 -0.099610
-0.012581 0.062901 -0.012581
0.094156 0.073694 0.094156
0.185190 0.075501 0.185190
0.291153 0.071675 0.291153
0.386764 0.061730 0.386764
0.499934 0.061139 0.499934
0.556709 0.054975 0.556709
0.618937 0.061511 0.618937
0.675915 0.066073 0.675915
0.723461 0.075023 0.723461
0.760672 0.073882 0.760672
0.758211 0.062755 0.758211
0.771710 0.055798 0.771710
0.756108 0.048038 0.756108
0.718491 0.047491 0.718491
0.666904 0.054076 0.666904
0.577262 0.058778 0.577262
0.506336 0.067727 0.506336
0.407034 0.066876 0.407034
0.262061 0.056891 0.262061
0.158660 0.050069 0.158660
0.027900 0.042626 0.027900
-0.099180 0.042465 -0.099180
-0.227227 0.049530 -0.227227
-0.354007 0.060149 -0.354007
-0.472750 0.067766 -0.472750
-0.594956 0.069000 -0.594956
-0.710568 0.061951 -0.710568
-0.815252 0.049892 -0.815252
-0.940903 0.039592 -0.940903
-1.075997 0.041076 -1.075997
-1.207647 0.064675 -1.207647
-1.318669 0.115261 -1.318669
-1.555593 0.192033 -1.555593
-2.124273 0.289749 -2.124273
-1.453965 0.400105 -1.453965
-1.984703 1.000000 -1.984703
-1.614343 1.000000 -1.614343
-1.544602 1.000000 -1.544602
-1.459175 0.999999 -1.459175
-1.360528 0.999997 -1.360528
-1.255273 0.999993 -1.255273
-1.153279 0.999974 -1.153279
-1.054266 0.999937 -1.054266
-0.957378 0.999850 -0.957378
-0.865090 0.999660 -0.865090
-0.775538 0.999259 -0.775538
-0.687147 0.998446 -0.687147
-0.599418 0.996870 -0.599418
-0.512603 0.993942 -0.512603
-0.428183 0.988739 -0.428183
-0.346386 0.979894 -0.346386
-0.265374 0.965522 -0.265374
-0.185943 0.943231 -0.185943
-0.106407 0.910271 -0.106407
-0.030656 0.863869 -0.030656
0.043161 0.801806 0.043161
0.113445 0.723152 0.113445
0.177671 0.629011 0.177671
0.233297 0.523079 0.233297
0.276814 0.411745 0.276814
0.317233 0.303476 0.317233
0.332593 0.207524 0.332593
0.331325 0.132041 0.331325
0.310876 0.082081 0.310876
0.269912 0.058477 0.269912
0.212947 0.056641 0.212947
0.114385 0.065637 0.114385
0.019642 0.075697 0.019642
-0.088484 0.081055 -0.088484
-0.190447 0.078211 -0.190447
-0.271217 0.078329 -0.271217
-0.384140 0.058172 -0.384140
-0.471916 0.050579 -0.471916
-0.533678 0.060200 -0.533678
-0.598578 0.067200 -0.598578
-0.651315 0.077641 -0.651315
-0.706764 0.078573 -0.706764
-0.752131 0.078260 -0.752131
-0.731026 0.076863 -0.731026
-0.752189 0.066117 -0.752189
-0.769758 0.058971 -0.769758
-0.828674 0.048664 -0.828674
-0.845488 0.056332 -0.845488
-0.877607 0.068052 -0.877607
-0.870532 0.079055 -0.870532
-0.874967 0.078713 -0.874967
-0.964410 0.071033 -0.964410
-0.939988 0.060356 -0.939988
-0.901972 0.053295 -0.901972
-0.865886 0.053547 -0.865886
-0.824929 0.061135 -0.824929
-0.777132 0.072583 -0.777132
-0.771439 0.074303 -0.771439
-0.657473 0.074657 -0.657473
-0.578847 0.069826 -0.578847
-0.491308 0.063999 -0.491308
-0.399308 0.057012 -0.399308
-0.297081 0.057299 -0.297081
-0.190845 0.065041 -0.190845
-0.099489 0.072468 -0.099489
-0.015850 0.078594 -0.015850
0.089282 0.078782 0.089282
0.190215 0.074083 0.190215
0.307038 0.068251 0.307038
0.419782 0.061248 0.419782
0.517033 0.061113 0.517033
0.599334 0.067946 0.599334
0.661883 0.073575 0.661883
0.719314 0.076212 0.719314
0.780043 0.077450 0.780043
0.813297 0.071136 0.813297
0.849197 0.063607 0.849197
0.846878 0.055858 0.846878
0.821417 0.055516 0.821417
0.773924 0.062412 0.773924
0.677078 0.068286 0.677078
0.583485 0.073246 0.583485
0.469133 0.071268 0.469133
0.342982 0.066709 0.342982
0.242433 0.060433 0.242433
0.098449 0.052984 0.098449
-0.033155 0.052862 -0.033155
-0.165159 0.059998 -0.165159
-0.299143 0.069816 -0.299143
-0.427300 0.077865 -0.427300
-0.546516 0.078975 -0.546516
-0.663749 0.071852 -0.663749
-0.763943 0.060044 -0.763943
-0.884065 0.049829 -0.884065
-1.032817 0.050857 -1.032817
-1.169344 0.074136 -1.169344
-1.280914 0.124011 -1.280914
-1.380237 0.200376 -1.380237
-1.553692 0.297179 -1.553692
-1.498254 0.406429 -1.498254
-1.631127 1.000000 -1.631127
-1.579074 1.000000 -1.579074
-1.508649 1.000000 -1.508649
-1.417210 0.999999 -1.417210
-1.309938 0.999997 -1.309938
-1.196848 0.999993 -1.196848
-1.087849 0.999974 -1.087849
-0.980339 0.999937 -0.980339
-0.876183 0.999852 -0.876183
-0.775095 0.999663 -0.775095
-0.675308 0.999265 -0.675308
-0.577411 0.998458 -0.577411
-0.484380 0.996894 -0.484380
-0.395423 0.993999 -0.395423
-0.311921 0.988843 -0.311921
-0.230243 0.980076 -0.230243
-0.152753 0.965835 -0.152753
-0.079871 0.943750 -0.079871
-0.008852 0.911085 -0.008852
0.057218 0.865100 0.057218
0.121630 0.803605 0.121630
0.176935 0.725652 0.176935
0.224358 0.632336 0.224358
0.261926 0.527314 0.261926
0.294287 0.416213 0.294287
0.305480 0.308873 0.305480
0.301162 0.213755 0.301162
0.282042 0.138912 0.282042
0.245000 0.089321 0.245000
0.179691 0.065594 0.179691
0.115546 0.063260 0.115546
0.035396 0.074201 0.035396
-0.082662 0.080616 -0.082662
-0.195532 0.085132 -0.195532
-0.300898 0.081677 -0.300898
-0.396227 0.072824 -0.396227
-0.492970 0.060688 -0.492970
-0.588739 0.052528 -0.588739
-0.649642 0.052680 -0.649642
-0.708104 0.060205 -0.708104
-0.762884 0.071601 -0.762884
-0.818773 0.078809 -0.818773
-0.870007 0.080420 -0.870007
-0.894179 0.070289 -0.894179
