pygeostat_saved_data
3
Estimate
EstimationVariance
Back Transform
-0.471005 0.041058 0.712906
-0.416976 0.046302 0.756018
-0.351877 0.046223 0.818318
-0.274276 0.040883 0.888995
-0.187435 0.035327 0.946145
-0.105239 0.028064 1.007296
-0.018478 0.028092 1.067625
0.072451 0.035403 1.168099
0.147673 0.040982 1.225391
0.237862 0.046296 1.308059
0.320319 0.046308 1.396247
0.405623 0.040997 1.483826
0.492549 0.035463 1.570184
0.563210 0.028197 1.624667
0.629908 0.028209 1.688422
0.688860 0.035512 1.711300
0.732892 0.041091 1.727869
0.754888 0.046434 1.747083
0.771118 0.046538 1.757576
0.787358 0.041271 1.762739
0.789743 0.035757 1.763252
0.755504 0.028487 1.748016
0.703503 0.028467 1.713739
0.633331 0.035712 1.688812
0.520241 0.041213 1.588882
0.415274 0.046441 1.492292
0.299652 0.046401 1.375019
0.189361 0.041020 1.261814
0.083145 0.035438 1.176653
-0.037575 0.028127 1.051902
-0.162779 0.028123 0.961659
-0.281683 0.035415 0.883901
-0.399126 0.046351 0.774715
-0.522232 0.055271 0.665583
-0.638287 0.057450 0.575667
-0.765162 0.050966 0.459194
-0.899951 0.037702 0.325015
-1.046428 0.027659 0.177254
-1.221995 0.029257 0.017300
-1.401093 0.053131 0.000000
-1.595497 0.104134 0.000000
-1.526091 0.181681 0.000000
-1.934767 0.280491 0.000000
-2.019204 0.392164 0.000000
-1.970007 1.000000 0.000000
-2.066428 1.000000 0.000000
-1.819094 1.000000 0.000000
-2.886193 0.999999 0.000000
-3.170219 0.999997 0.000000
-2.818460 0.999992 0.000000
-2.870347 0.999974 0.000000
-2.213837 0.999936 0.000000
-2.955979 0.999847 0.000000
-2.063999 0.999653 0.000000
-1.686978 0.999243 0.000000
-1.536991 0.998412 0.000000
-1.376662 0.996802 0.000000
-1.228458 0.993810 0.016997
-1.085914 0.988493 0.130387
-0.945410 0.979455 0.282058
-0.802510 0.964770 0.422849
-0.661669 0.941996 0.557768
-0.520825 0.908321 0.666341
-0.381451 0.860921 0.795221
-0.247513 0.797535 0.909858
-0.119007 0.717215 0.997735
0.000253 0.621101 1.091697
0.106501 0.512980 1.195041
0.205437 0.399437 1.275300
0.279414 0.289047 1.340039
0.329143 0.191371 1.409493
0.355729 0.114709 1.434688
0.356510 0.064297 1.434900
0.322664 0.040836 1.399619
0.280307 0.039753 1.341287
0.196770 0.049671 1.265958
0.110465 0.062096 1.195825
0.019953 0.072786 1.118121
-0.081266 0.070817 1.015847
-0.180263 0.062078 0.946840
-0.272186 0.051348 0.892300
-0.353521 0.044174 0.816436
-0.426359 0.044137 0.748599
-0.485844 0.051317 0.702685
-0.534588 0.062059 0.661146
-0.586465 0.062445 0.625257
-0.622497 0.062500 0.589071
-0.615451 0.062122 0.599026
-0.627949 0.051397 0.583725
-0.643345 0.044203 0.573386
-0.653366 0.044197 0.562985
-0.668728 0.051360 0.553472
-0.678794 0.062083 0.548521
-0.720216 0.062488 0.497288
-0.718823 0.062512 0.498459
-0.705372 0.057195 0.519419
-0.681867 0.051541 0.547231
-0.649168 0.044383 0.564447
-0.610143 0.044385 0.610641
-0.568029 0.051564 0.632967
-0.513984 0.062260 0.668686
-0.484307 0.062580 0.704057
-0.429022 0.062620 0.746634
-0.338819 0.062197 0.828167
-0.261498 0.051477 0.900894
-0.178008 0.044325 0.947068
-0.088223 0.044346 1.014464
0.002612 0.051539 1.093444
0.096391 0.062288 1.190056
0.172646 0.062664 1.250213
0.257611 0.062611 1.318198
0.343610 0.057201 1.429174
0.440401 0.051482 1.520441
0.518225 0.044315 1.587769
0.593440 0.044345 1.643310
0.666458 0.051582 1.704621
0.723152 0.057403 1.725153
0.766289 0.062926 1.757502
0.794820 0.063167 1.767853
0.822803 0.057948 1.774533
0.837523 0.052369 1.787583
0.813387 0.045250 1.770965
0.768888 0.045243 1.757542
0.702443 0.052327 1.713060
0.594780 0.057893 1.643487
0.484308 0.063163 1.564263
0.375535 0.062867 1.455490
0.284054 0.062311 1.348993
0.156208 0.051477 1.231026
0.022713 0.044244 1.119864
-0.097355 0.044248 1.010787
-0.224683 0.051462 0.921444
-0.352177 0.062297 0.818149
-0.474768 0.071230 0.708229
-0.602064 0.073358 0.616132
-0.725414 0.062924 0.487658
-0.867048 0.050767 0.374942
-1.005874 0.041038 0.222858
-1.183539 0.042211 0.075367
-1.369762 0.065793 0.000000
-1.933545 0.116185 0.000000
-1.707309 0.192791 0.000000
-2.248303 0.290328 0.000000
-1.608302 0.400508 0.000000
-2.096610 1.000000 0.000000
-2.344283 1.000000 0.000000
-1.915154 1.000000 0.000000
-2.101761 0.999999 0.000000
-1.767561 0.999997 0.000000
-2.081016 0.999993 0.000000
-2.306726 0.999975 0.000000
-1.981428 0.999938 0.000000
-1.863008 0.999849 0.000000
-1.696313 0.999657 0.000000
-1.547530 0.999252 0.000000
-1.386286 0.998431 0.000000
-1.239496 0.996839 0.001093
-1.096582 0.993882 0.126149
-0.958716 0.988626 0.265869
-0.816904 0.979688 0.414640
-0.677174 0.965170 0.548948
-0.538572 0.942653 0.653211
-0.400998 0.909355 0.773767
-0.267911 0.862482 0.895516
-0.140583 0.799797 0.981931
-0.017406 0.720375 1.067672
0.089958 0.625306 1.182423
0.181421 0.518347 1.254763
0.254041 0.405961 1.314208
0.305161 0.296725 1.381154
0.333315 0.199987 1.421189
0.338106 0.124044 1.425704
0.315656 0.074061 1.390097
0.277433 0.050710 1.337345
0.204598 0.049812 1.274714
0.129403 0.062463 1.205419
0.008604 0.072004 1.095776
-0.098535 0.079325 1.010234
-0.183009 0.085359 0.946600
-0.280129 0.076706 0.884188
-0.370018 0.066105 0.801795
-0.448374 0.059026 0.719529
-0.515854 0.059034 0.668504
-0.574138 0.066084 0.631381
-0.644855 0.067466 0.572672
-0.667148 0.077750 0.554717
-0.706103 0.077801 0.519350
-0.688451 0.076746 0.543556
-0.700965 0.066145 0.525299
-0.714428 0.059048 0.516110
-0.720779 0.059082 0.496814
-0.738343 0.066117 0.482805
-0.743641 0.076708 0.479346
-0.786921 0.077808 0.437017
-0.785963 0.077805 0.437232
-0.812699 0.067569 0.420038
-0.793869 0.056238 0.430937
-0.769538 0.048797 0.457098
-0.734795 0.048824 0.482956
-0.692071 0.056296 0.541215
-0.640515 0.067631 0.574716
-0.566303 0.077896 0.633237
-0.514744 0.078050 0.668645
-0.465457 0.067910 0.713887
-0.388834 0.056644 0.791633
-0.309430 0.049220 0.851094
-0.216618 0.049227 0.924737
-0.122999 0.056688 0.994163
-0.024840 0.067982 1.065359
0.092867 0.078066 1.183630
0.169279 0.076899 1.247151
0.261695 0.067882 1.322168
0.352812 0.056537 1.433829
0.441270 0.049074 1.522508
0.521751 0.049133 1.590050
0.611489 0.056708 1.677313
0.689310 0.068223 1.711300
0.759279 0.078522 1.753880
0.781306 0.070041 1.759243
0.841942 0.069600 1.787926
0.849693 0.058607 1.789002
0.837306 0.051276 1.787562
0.801789 0.051284 1.768984
0.743874 0.058541 1.732900
0.656177 0.069581 1.699406
0.558535 0.079062 1.623437
0.451917 0.078454 1.541227
0.334048 0.067880 1.421551
0.228347 0.066291 1.304893
0.055513 0.048771 1.154422
-0.038736 0.059105 1.050010
-0.173506 0.066291 0.950426
-0.304391 0.077079 0.854858
-0.454627 0.077847 0.717138
-0.582049 0.078569 0.626109
-0.702010 0.073614 0.521163
-0.822136 0.064503 0.410868
-0.982818 0.052116 0.241346
-1.153811 0.053403 0.087946
-1.340388 0.076849 0.000000
-1.513917 0.126808 0.000000
-2.198097 0.202570 0.000000
-1.711362 0.299017 0.000000
-1.657957 0.407879 0.000000
-1.901447 1.000000 0.000000
-2.212140 1.000000 0.000000
-2.306456 1.000000 0.000000
-2.489721 0.999999 0.000000
-1.791022 0.999997 0.000000
-2.113810 0.999993 0.000000
-1.902238 0.999981 0.000000
-1.946746 0.999940 0.000000
-1.700365 0.999849 0.000000
-1.553002 0.999658 0.000000
-1.392476 0.999253 0.000000
-1.246272 0.998437 0.000028
-1.105054 0.996851 0.118115
-0.968059 0.993905 0.253471
-0.827842 0.988665 0.407768
-0.690062 0.979759 0.542348
-0.552661 0.965290 0.640594
-0.416461 0.942848 0.756808
-0.284272 0.909659 0.882188
-0.158084 0.862939 0.967761
-0.034617 0.800466 1.053073
0.072308 0.721274 1.168094
0.163673 0.626489 1.246333
0.235851 0.519839 1.307939
0.284817 0.407751 1.351590
0.311776 0.298777 1.387904
0.317257 0.202261 1.390932
0.302347 0.126436 1.378189
0.259503 0.076381 1.319355
0.202714 0.053188 1.270161
0.129398 0.052088 1.205417
0.041537 0.064726 1.133410
-0.094580 0.075250 1.011611
-0.208841 0.079820 0.931948
-0.320032 0.077896 0.843160
-0.411117 0.070294 0.759096
-0.499902 0.058761 0.681536
-0.573333 0.051199 0.631841
-0.638135 0.051220 0.575802
-0.686851 0.058737 0.545050
-0.739601 0.070207 0.482039
-0.777642 0.073543 0.445619
-0.828996 0.078470 0.407102
-0.951840 0.071745 0.279537
-0.886080 0.060534 0.351801
-0.899004 0.053030 0.330872
-0.909983 0.053024 0.298445
-0.917039 0.060520 0.296825
-0.921200 0.071911 0.296449
-0.963221 0.071938 0.255847
-0.918839 0.071502 0.296704
-0.890968 0.070211 0.349287
-0.896640 0.058680 0.335225
-0.869202 0.051136 0.372323
-0.828568 0.051170 0.407349
-0.789563 0.058766 0.432686
-0.747525 0.070329 0.475993
-0.702380 0.077967 0.519700
-0.659370 0.078303 0.558777
-0.577387 0.070987 0.626284
-0.500194 0.059583 0.681341
-0.414326 0.052077 0.757716
-0.326683 0.052083 0.840806
-0.226456 0.059598 0.920848
-0.124135 0.071007 0.990924
-0.042012 0.071814 1.044344
0.032715 0.069640 1.127587
0.162881 0.070495 1.246172
0.263166 0.059033 1.324372
0.359389 0.051365 1.437005
0.452537 0.051454 1.542462
0.560452 0.059189 1.623967
0.650146 0.071032 1.698948
0.714060 0.072615 1.723330
0.785420 0.071534 1.762222
0.855347 0.073535 1.789969
0.879114 0.062535 1.795427
0.881117 0.055234 1.797088
0.854679 0.055222 1.789955
0.799883 0.062512 1.768690
0.716300 0.073566 1.724220
0.617418 0.080188 1.680983
